Make,Model,Variant,sale_quantity,sale_month,Ex_Showroom_Price,Displacement,Type,Emission_Norm,Fuel_Type,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Seating_Capacity,Airbags,Number_of_Airbags,Body_Type,Height,Length,Width,Fuel_System,Total_revenue,Price_Range
Volkswagen,Vento,Highline Plus 1.2 (P) Dsg,0.099,5,1.4495,1197.0,Automatic,BS IV,Petrol,18.19,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1467.0,4390,1699.0,Injection,0.1435005,Low Price Range
Volkswagen,Vento,Trendline 1.5 (D),0.081,12,0.9585,1498.0,Manual,BS IV,Diesel,20.64,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1467.0,4390,1699.0,Injection,0.0776385,Low Price Range
Volkswagen,Vento,Comfortline 1.5 (D),0.096,2,0.9999,1498.0,Manual,BS IV,Diesel,20.64,,5.0,"Front passenger frontal airbag, Driver frontal airbag",2,Sedan,1467.0,4390,1699.0,Injection,0.0959904,Low Price Range
Volkswagen,Vento,Highline 1.5 (D),0.029,1,1.2105,1498.0,Manual,BS IV,Diesel,20.64,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1467.0,4390,1699.0,Injection,0.0351045,Low Price Range
Volkswagen,Vento,Highline 1.5 (D) Dsg,0.089,10,1.3365,1498.0,Automatic,BS IV,Diesel,21.5,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1467.0,4390,1699.0,Injection,0.1189485,Low Price Range
Volkswagen,Vento,Highline Plus 1.5 (D) Dsg,0.046,4,1.3175,1498.0,Automatic,BS IV,Diesel,20.64,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1467.0,4390,1699.0,Injection,0.060605,Low Price Range
Volkswagen,Vento,Gt Line (D),0.053,2,1.4495,1498.0,Manual,BS IV,Diesel,19.91,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1469.0,3971,1682.0,Injection,0.0768235,Low Price Range
Volkswagen,Vento,Gt Line (P) Dsg,0.074,3,1.3175,1197.0,Automatic,BS IV,Petrol,17.21,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1469.0,3971,1682.0,Injection,0.097495,Low Price Range
Mahindra,E2O Plus,P4,0.041,3,0.881425,,Automatic,BS IV,Electric,,,4.0,No airbag,0,Hatchback,1585.0,3390,1575.0,Injection,0.036138425,Low Price Range
Mahindra,E2O Plus,P6,0.056,8,0.957177,,Automatic,BS IV,Electric,,,4.0,No airbag,0,Hatchback,1585.0,3390,1575.0,Injection,0.053601912,Low Price Range
Tata,Tigor Ev,Xm+,0.055,2,0.960868,,Automatic,BS VI,Electric,,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1537.0,3992,1677.0,Injection,0.05284774,Low Price Range
Tata,Tigor Ev,Xt+,0.124,2,0.975868,,Automatic,BS VI,Electric,,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1537.0,3992,1677.0,Injection,0.121007632,Low Price Range
Tata,Tigor Ev,Xe+,0.077,1,0.944175,,Automatic,BS VI,Electric,,,5.0,Driver frontal airbag,1,Sedan,1537.0,3992,1677.0,Injection,0.072701475,Low Price Range
Honda,Brv,E Petrol,0.014,4,0.9529,1497.0,Manual,BS IV,Petrol,15.4,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1666.0,4453,1735.0,Injection,0.0133406,Low Price Range
Honda,Brv,S Petrol,0.01,2,1.0529,1497.0,Manual,BS IV,Petrol,15.4,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1666.0,4453,1735.0,Injection,0.010529,Low Price Range
Honda,Brv,V Petrol,0.026,1,1.1679,1497.0,Manual,BS IV,Petrol,15.4,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1666.0,4453,1735.0,Injection,0.0303654,Low Price Range
Honda,Brv,Vx Petrol,0.038,7,1.2719,1497.0,Manual,BS IV,Petrol,15.4,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1666.0,4456,1735.0,Injection,0.0483322,Low Price Range
Honda,Brv,V Cvt Petrol,0.033,12,1.2859,1497.0,Automatic,BS IV,Petrol,16.0,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1666.0,4456,1735.0,Injection,0.0424347,Low Price Range
Honda,Brv,S Diesel,0.029,7,1.1879,1498.0,Manual,BS IV,Diesel,21.9,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1666.0,4453,1735.0,Injection,0.0344491,Low Price Range
Honda,Brv,V Diesel,0.045,1,1.2739,1498.0,Manual,BS IV,Diesel,21.9,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1666.0,4453,1735.0,Injection,0.0573255,Low Price Range
Honda,Brv,Vx Diesel,0.032,8,1.3829,1498.0,Manual,BS IV,Diesel,21.9,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1666.0,4456,1735.0,Injection,0.0442528,Low Price Range
Mahindra,Thar,Crde,5.265,4,0.95986,2498.0,Manual,BS IV,Diesel,13.0,,6.0,No airbag,0,SUV,1930.0,3920,1726.0,Injection,5.0536629,Low Price Range
Mahindra,Thar,700 Special Edition,6.917,2,0.999148,2498.0,Manual,BS IV,Diesel,13.0,,6.0,No airbag,0,SUV,1930.0,3920,1726.0,Injection,6.911106716,Low Price Range
Mahindra,Thar,Crde Abs,7.294,2,0.97486,2498.0,Manual,BS IV,Diesel,13.0,,6.0,No airbag,0,SUV,1930.0,3920,1726.0,Injection,7.11062884,Low Price Range
Force,Gurkha,Xpedition 5 Door,0.404,3,0.999,2596.0,Manual,BS IV,Diesel,17.0,,7.0,No airbag,0,SUV,2055.0,4342,1790.0,Injection,0.403596,Low Price Range
Force,Gurkha,Xplorer 3 Door,0.157,6,1.075,2596.0,Manual,BS IV,Diesel,17.0,,5.0,No airbag,0,SUV,2055.0,3992,1790.0,Injection,0.168775,Low Price Range
Force,Gurkha,Xtreme,0.351,8,1.299,2149.0,Manual,BS IV,Diesel,18.25,,5.0,No airbag,0,SUV,2075.0,3992,1820.0,Injection,0.455949,Low Price Range
Force,Gurkha,Xtreme Abs,0.617,2,1.33,2149.0,Manual,BS IV,Diesel,18.25,,5.0,No airbag,0,SUV,2075.0,3992,1820.0,Injection,0.82061,Low Price Range
Force,Gurkha,Xpedition 3 Door,0.197,3,0.975,2596.0,Manual,BS IV,Diesel,17.0,,7.0,No airbag,0,SUV,2055.0,4342,1790.0,Injection,0.192075,Low Price Range
Force,Gurkha,Xplorer 5 Door,0.17,2,1.225,2596.0,Manual,BS IV,Diesel,17.0,,5.0,No airbag,0,SUV,2055.0,3992,1790.0,Injection,0.20825,Low Price Range
Maruti Suzuki,Xl6,Zeta Mt,3.634,1,0.984689,1462.0,Manual,BS VI,Petrol,19.009999999999998,,6.0,Driver frontal airbag,2,MPV,1700.0,4445,1775.0,Injection,3.578359826,Low Price Range
Maruti Suzuki,Xl6,Alpha Mt,4.542,5,1.041189,1462.0,Manual,BS VI,Petrol,19.009999999999998,,6.0,Driver frontal airbag,2,MPV,1700.0,4445,1775.0,Injection,4.729080438,Low Price Range
Maruti Suzuki,Xl6,Zeta At,6.951,10,1.094689,1462.0,Automatic,BS VI,Petrol,17.009999999999998,,6.0,Driver frontal airbag,2,MPV,1700.0,4445,1775.0,Injection,7.609183239,Low Price Range
Maruti Suzuki,Xl6,Alpha At,5.034,6,1.151189,1462.0,Automatic,BS VI,Petrol,17.009999999999998,,6.0,Driver frontal airbag,2,MPV,1700.0,4445,1775.0,Injection,5.795085426,Low Price Range
Fiat,Abarth Avventura,1.4 T-Jet,0.225,3,0.989219,1368.0,Manual,BS IV,Petrol,17.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Crossover,1542.0,3983,1706.0,Injection,0.222574275,Low Price Range
Mahindra,Tuv300 Plus,P4,1.825,1,0.992748,2179.0,Manual,BS IV,Diesel,18.490000000000002,,9.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1812.0,4400,1835.0,Injection,1.8117651,Low Price Range
Mahindra,Tuv300 Plus,P6,1.29,4,1.02965,2179.0,Manual,BS IV,Diesel,18.490000000000002,,9.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1812.0,4400,1835.0,Injection,1.3282485,Low Price Range
Mahindra,Tuv300 Plus,P8,1.225,11,1.142157,2179.0,Manual,BS IV,Diesel,18.490000000000002,,9.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1812.0,4400,1835.0,Injection,1.399142325,Low Price Range
Mahindra,Marazzo,M2 7 Str,0.97,9,0.9999,1497.0,Manual,BS IV,Diesel,17.3,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,MPV,1774.0,4585,1866.0,Injection,0.969903,Low Price Range
Mahindra,Marazzo,M4 7 Str,0.443,10,1.156471,1497.0,Manual,BS IV,Diesel,17.3,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,MPV,1774.0,4585,1866.0,Injection,0.512316653,Low Price Range
Mahindra,Marazzo,M6 7 Str,0.754,4,1.308592,1497.0,Manual,BS IV,Diesel,17.3,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,MPV,1774.0,4585,1866.0,Injection,0.986678368,Low Price Range
Mahindra,Marazzo,M8 7 Str,0.761,1,1.46844,1497.0,Manual,BS IV,Diesel,17.3,,7.0,"Front passenger frontal airbag, Driver frontal airbag",2,MPV,1774.0,4585,1866.0,Injection,1.11748284,Low Price Range
Mahindra,Marazzo,M2 8 Str,0.719,1,0.9999,1497.0,Manual,BS IV,Diesel,17.3,,8.0,"Driver frontal airbag, Front passenger frontal airbag",2,MPV,1774.0,4585,1866.0,Injection,0.7189281,Low Price Range
Mahindra,Marazzo,M4 8 Str,0.805,9,1.164569,1497.0,Manual,BS IV,Diesel,17.3,,8.0,"Driver frontal airbag, Front passenger frontal airbag",2,MPV,1774.0,4585,1866.0,Injection,0.937478045,Low Price Range
Mahindra,Marazzo,M6 8 Str,0.643,10,1.31669,1497.0,Manual,BS IV,Diesel,17.3,,8.0,"Driver frontal airbag, Front passenger frontal airbag",2,MPV,1774.0,4585,1866.0,Injection,0.84663167,Low Price Range
Mahindra,Marazzo,M8 8 Str,0.723,8,1.476538,1497.0,Manual,BS IV,Diesel,17.3,,8.0,"Front passenger frontal airbag, Driver frontal airbag",2,MPV,1774.0,4585,1866.0,Injection,1.067536974,Low Price Range
Mahindra,Scorpio,S3 2Wd,6.835,4,0.999994,2523.0,Manual,BS IV,Diesel,15.4,,9.0,No airbag,0,SUV,1930.0,4456,1820.0,Injection,6.83495899,Low Price Range
Mahindra,Scorpio,4Wd Getaway,7.83,5,1.236258,2179.0,Manual,BS IV,Diesel,10.22,,5.0,No airbag,0,SUV,1874.0,5118,1850.0,Injection,9.67990014,Low Price Range
Mahindra,Scorpio,2Wd Getaway,5.693,8,1.123158,2179.0,Manual,BS IV,Diesel,13.5,,5.0,No airbag,0,SUV,1874.0,5118,1850.0,Injection,6.394138494,Low Price Range
Mahindra,Scorpio,S5 2Wd,8.856,9,1.22003,2179.0,Manual,BS IV,Diesel,15.4,,9.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1995.0,4456,1820.0,Injection,10.80458568,Low Price Range
Mahindra,Scorpio,S7 120 2Wd,4.99,7,1.330006,2179.0,Manual,BS IV,Diesel,15.4,,9.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1995.0,4456,1820.0,Injection,6.63672994,Low Price Range
Mahindra,Scorpio,S7 140 2Wd,5.118,12,1.360668,2179.0,Manual,BS IV,Diesel,15.4,,9.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1995.0,4456,1820.0,Injection,6.963898824,Low Price Range
Mahindra,Scorpio,S11 2Wd,6.148,8,1.540081,2179.0,Manual,BS IV,Diesel,15.4,,9.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1995.0,4456,1820.0,Injection,9.468417988,Medium Price Range
Mahindra,Scorpio,S11 4Wd,6.199,1,1.663054,2179.0,Manual,BS IV,Diesel,15.4,,9.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1995.0,4456,1820.0,Injection,10.309271746,Medium Price Range
Mahindra,Scorpio,S9 2Wd,6.172,5,1.42371,2179.0,Manual,BS IV,Diesel,15.4,,9.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1995.0,4456,1820.0,Injection,8.78713812,Low Price Range
Skoda,Monte Carlo,Monte Carlo 1.5 Tdi At,0.175,12,1.425599,1498.0,Automatic,BS IV,Diesel,21.72,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.249479825,Low Price Range
Skoda,Monte Carlo,Monte Carlo 1.6 Mpi At,0.414,6,1.269599,1598.0,Automatic,BS IV,Petrol,14.84,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.525613986,Low Price Range
Skoda,Monte Carlo,Monte Carlo 1.5 Tdi Mt,0.761,5,1.299599,1498.0,Manual,BS IV,Diesel,21.130000000000003,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.988994839,Low Price Range
Skoda,Monte Carlo,Monte Carlo 1.6 Mpi Mt,0.829,12,1.139599,1598.0,Manual,BS IV,Petrol,15.41,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.944727571,Low Price Range
Mahindra,Xuv500,G At,5.439,2,1.61018,2179.0,Automatic,BS IV,Petrol,13.85,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1785.0,4585,1890.0,Injection,8.75776902,Medium Price Range
Mahindra,Xuv500,W7,3.734,2,1.418313,2179.0,Manual,BS IV,Diesel,15.1,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1785.0,4585,1890.0,Injection,5.295980742,Low Price Range
Mahindra,Xuv500,W7 At,6.749,9,1.539488,2179.0,Automatic,BS IV,Diesel,16.0,,7.0,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag",6,SUV,1785.0,4585,1890.0,Injection,10.390004512,Medium Price Range
Mahindra,Xuv500,W9,3.018,11,1.588943,2179.0,Manual,BS IV,Diesel,16.0,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1785.0,4585,1890.0,Injection,4.795429974,Medium Price Range
Mahindra,Xuv500,W9 At,3.335,3,1.710118,2179.0,Automatic,BS IV,Diesel,16.0,,7.0,"Driver frontal airbag, Drive side airbag",2,SUV,1785.0,4585,1890.0,Injection,5.70324353,Medium Price Range
Mahindra,Xuv500,W11,2.744,3,1.716319,2179.0,Manual,BS IV,Diesel,16.0,,7.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",6,SUV,1785.0,4585,1890.0,Injection,4.709579336,Medium Price Range
Mahindra,Xuv500,W11 At,3.136,1,1.837586,2179.0,Automatic,BS IV,Diesel,16.0,,7.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6,SUV,1785.0,4585,1890.0,Injection,5.762669696,Medium Price Range
Mahindra,Xuv500,W11 (O),4.426,11,1.741319,2179.0,Manual,BS IV,Diesel,16.0,,7.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",6,SUV,1785.0,4585,1890.0,Injection,7.707077894,Medium Price Range
Mahindra,Xuv500,W11 (O) At,6.07,12,1.862586,2179.0,Automatic,BS IV,Diesel,16.0,,7.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6,SUV,1785.0,4585,1890.0,Injection,11.30589702,Medium Price Range
Mahindra,Xuv500,G At,2.81,8,1.61018,2179.0,Automatic,BS IV,Petrol,13.85,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1785.0,4585,1890.0,Injection,4.5246058,Medium Price Range
Mahindra,Xuv500,W7,7.549,1,1.418313,2179.0,Manual,BS IV,Diesel,15.1,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1785.0,4585,1890.0,Injection,10.706844837,Low Price Range
Mahindra,Xuv500,W7 At,1.749,7,1.539488,2179.0,Automatic,BS IV,Diesel,16.0,,7.0,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag",6,SUV,1785.0,4585,1890.0,Injection,2.692564512,Medium Price Range
Mahindra,Xuv500,W9,6.691,12,1.588943,2179.0,Manual,BS IV,Diesel,16.0,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1785.0,4585,1890.0,Injection,10.631617613,Medium Price Range
Mahindra,Xuv500,W9 At,2.734,10,1.710118,2179.0,Automatic,BS IV,Diesel,16.0,,7.0,"Driver frontal airbag, Drive side airbag",2,SUV,1785.0,4585,1890.0,Injection,4.675462612,Medium Price Range
Mahindra,Xuv500,W11,3.795,12,1.716319,2179.0,Manual,BS IV,Diesel,16.0,,7.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",6,SUV,1785.0,4585,1890.0,Injection,6.513430605,Medium Price Range
Mahindra,Xuv500,W11 At,4.576,1,1.837586,2179.0,Automatic,BS IV,Diesel,16.0,,7.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6,SUV,1785.0,4585,1890.0,Injection,8.408793536,Medium Price Range
Mahindra,Xuv500,W11 (O),6.384,12,1.741319,2179.0,Manual,BS IV,Diesel,16.0,,7.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",6,SUV,1785.0,4585,1890.0,Injection,11.116580496,Medium Price Range
Mahindra,Xuv500,W11 (O) At,6.309,9,1.862586,2179.0,Automatic,BS IV,Diesel,16.0,,7.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6,SUV,1785.0,4585,1890.0,Injection,11.751055074,Medium Price Range
Mahindra,Xuv500,W11 (O) Awd,7.862,1,1.852488,2179.0,Manual,BS IV,Diesel,16.0,,7.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",6,SUV,1785.0,4585,1890.0,Injection,14.564260656,Medium Price Range
Mahindra,Xuv500,W11 (O) Awd At,6.902,6,1.973664,2179.0,Automatic,BS IV,Diesel,16.0,,7.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6,SUV,1785.0,4585,1890.0,Injection,13.622228928,Medium Price Range
Mahindra,Xuv500,W3,3.467,8,1.230924,2179.0,Manual,BS IV,Diesel,16.0,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1785.0,4585,1890.0,Injection,4.267613508,Low Price Range
Mahindra,E Verito,D4,0.093,2,1.293214,72.0,Automatic,BS IV,Electric,,,5.0,No airbag,0,Sedan,1540.0,4247,1740.0,Injection,0.120268902,Low Price Range
Mahindra,E Verito,D2,0.014,10,1.267208,72.0,Automatic,BS IV,Electric,,,5.0,No airbag,0,Sedan,1540.0,4247,1740.0,Injection,0.017740912,Low Price Range
Mahindra,E Verito,D6,0.037,7,1.303241,72.0,Automatic,BS IV,Electric,,,5.0,No airbag,0,Sedan,1540.0,4247,1740.0,Injection,0.048219917,Low Price Range
Tata,Hexa,Xm Plus 4X2,0.09,4,1.639374,2179.0,Manual,BS IV,Diesel,17.6,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1791.0,4788,1903.0,Injection,0.14754366,Medium Price Range
Tata,Hexa,Xt 4X4,0.022,1,1.929417,2179.0,Manual,BS IV,Diesel,17.6,,6.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6,SUV,1791.0,4788,1903.0,Injection,0.042447174,Medium Price Range
Tata,Hexa,Xta 4X2,0.032,10,1.912593,2179.0,Automatic,BS IV,Diesel,17.6,,6.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6,SUV,1791.0,4788,1903.0,Injection,0.061202976,Medium Price Range
Tata,Hexa,Xt 4X2,0.08,8,1.796458,2179.0,Manual,BS IV,Diesel,17.6,,6.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6,SUV,1791.0,4788,1903.0,Injection,0.14371664,Medium Price Range
Tata,Hexa,Xe 4X2,0.041,3,1.371864,2179.0,Manual,BS IV,Diesel,17.6,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1791.0,4788,1903.0,Injection,0.056246424,Low Price Range
Tata,Hexa,Xm 4X2,0.099,3,1.531377,2179.0,Manual,BS IV,Diesel,17.6,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1791.0,4788,1903.0,Injection,0.151606323,Medium Price Range
Tata,Hexa,Xma 4X2,0.091,1,1.655587,2179.0,Automatic,BS IV,Diesel,17.6,,7.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1791.0,4788,1903.0,Injection,0.150658417,Medium Price Range
Toyota,Innova Crysta,2.4 Gx 7 Str,6.93,12,1.605,2393.0,Manual,BS VI,Diesel,15.4,,7.0,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",3,MUV,1795.0,4735,1830.0,Injection,11.12265,Medium Price Range
Toyota,Innova Crysta,2.4 Vx 7 Str,7.331,3,1.927,2393.0,Manual,BS IV,Diesel,15.0,,7.0,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",3,MUV,1795.0,4735,1830.0,Injection,14.126837,Medium Price Range
Toyota,Innova Crysta,2.4 Gx 8 Str,6.243,3,1.61,2393.0,Manual,BS VI,Diesel,15.4,,8.0,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",3,MUV,1795.0,4735,1830.0,Injection,10.05123,Medium Price Range
Toyota,Innova Crysta,2.4 Vx 8 Str,7.77,1,1.932,2393.0,Manual,BS VI,Diesel,15.4,,8.0,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",3,MUV,1795.0,4735,1830.0,Injection,15.01164,Medium Price Range
Toyota,Innova Crysta,2.4 Zx 7 Str,1.173,2,2.113,2393.0,Manual,BS VI,Diesel,15.1,,7.0,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",7,MUV,1795.0,4735,1830.0,Injection,2.478549,Medium Price Range
Toyota,Innova Crysta,2.7 Gx At 8 Str,6.3,1,1.62,2694.0,Automatic,BS VI,Petrol,10.83,,8.0,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag, Driver knee airbag",7,MUV,1795.0,4735,1830.0,Injection,10.206,Medium Price Range
Toyota,Innova Crysta,2.7 Gx At 7 Str,6.131,1,1.615,2694.0,Automatic,BS VI,Petrol,10.83,,7.0,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",7,MUV,1795.0,4735,1830.0,Injection,9.901565,Medium Price Range
Toyota,Innova Crysta,2.7 Zx At 7 Str,1.827,1,2.103,2393.0,Automatic,BS IV,Petrol,10.75,,7.0,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",7,MUV,1795.0,4735,1830.0,Injection,3.842181,Medium Price Range
Toyota,Innova Crysta,2.7 Vx 7 Str,6.54,9,1.807,2393.0,Manual,BS IV,Petrol,11.25,,7.0,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",3,MUV,1795.0,4735,1830.0,Injection,11.81778,Medium Price Range
Toyota,Innova Crysta,2.7 Gx Mt 7 Str,6.307,1,1.493,2755.0,Manual,BS VI,Petrol,11.25,,7.0,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",7,MUV,1795.0,4735,1830.0,Injection,9.416351,Low Price Range
Toyota,Innova Crysta,2.7 Gx Mt 8 Str,8.326,6,1.498,2755.0,Manual,BS VI,Petrol,11.25,,8.0,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",7,MUV,1795.0,4735,1830.0,Injection,12.472348,Low Price Range
Toyota,Innova Crysta,Touring Sport 2.4 Vx 7 Str,6.962,12,2.097,2393.0,Manual,BS VI,Diesel,15.0,,7.0,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",3,MUV,1795.0,4735,1830.0,Injection,14.599314,Medium Price Range
Toyota,Innova Crysta,Touring Sport 2.7 Vx 7 Str,2.671,10,1.892,2393.0,Manual,BS VI,Petrol,11.25,,7.0,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",3,MUV,1795.0,4735,1830.0,Injection,5.053532,Medium Price Range
Toyota,Innova Crysta,Touring Sport 2.7 Zx At 7 Str,1.002,9,2.171,2694.0,Automatic,BS VI,Petrol,10.75,,7.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag, Drive side airbag",7,MUV,1795.0,4735,1830.0,Injection,2.175342,Medium Price Range
Toyota,Innova Crysta,2.4 G Plus 7 Str,3.201,4,1.592,2393.0,Manual,BS VI,Diesel,15.4,,7.0,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",3,MUV,1795.0,4735,1830.0,Injection,5.095992,Medium Price Range
Toyota,Innova Crysta,2.4 G Plus 8 Str,2.263,7,1.587,2393.0,Manual,BS VI,Diesel,15.1,,8.0,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",3,MUV,1795.0,4735,1830.0,Injection,3.591381,Medium Price Range
Jeep,Compass,1.4 Limited At,0.713,12,1.996,1368.0,Automatic,BS VI,Petrol,16.3,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1640.0,4395,1818.0,Injection,1.423148,Medium Price Range
Jeep,Compass,1.4 Sport,0.629,7,1.56,1368.0,Manual,BS VI,Petrol,16.3,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1640.0,4395,1818.0,Injection,0.98124,Medium Price Range
Jeep,Compass,1.4 Limited (O) At,0.856,10,2.055,1368.0,Automatic,BS VI,Petrol,14.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1640.0,4395,1818.0,Injection,1.75908,Medium Price Range
Jeep,Compass,2.0 Sport,0.715,12,1.661,1956.0,Manual,BS VI,Diesel,17.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1640.0,4395,1818.0,Injection,1.187615,Medium Price Range
Jeep,Compass,2.0 Longitude,0.642,3,1.803,1956.0,Manual,BS VI,Diesel,17.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1640.0,4395,1818.0,Injection,1.157526,Medium Price Range
Jeep,Compass,2.0 Longitude (O),0.835,4,1.888,1956.0,Manual,BS VI,Diesel,17.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1640.0,4395,1818.0,Injection,1.57648,Medium Price Range
Jeep,Compass,2.0 Limited,0.792,9,1.973,1956.0,Manual,BS VI,Diesel,17.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1640.0,4395,1818.0,Injection,1.562616,Medium Price Range
Jeep,Compass,2.0 Limited (O),0.777,9,2.022,1956.0,Manual,BS VI,Diesel,17.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1640.0,4395,1818.0,Injection,1.571094,Medium Price Range
